Miriam,696,63.649,3.592,2.73,0.144,0.144,29.741
Jacquelyn,690,86.331,10.791,0.719,0.144,0,2.014
Eddie,8,50.144,24.64,12.248,0.144,0.288,12.536
Nelson,3,46.398,3.746,11.527,0.576,0.144,37.608
Alfredo,6,10.771,0.728,7.86,0,0,80.64
Lydia,687,65.357,6.987,7.424,0.146,0,20.087
Pauline,687,76.71,11.645,7.715,0,0.146,3.785
Cesar,6,7.048,0.147,8.957,0,0,83.847
Teri,681,93.979,2.056,1.615,0.441,0.147,1.762
Lillian,668,68.639,9.911,9.024,0.148,0.148,12.13
Alberto,10,11.128,0.445,6.825,0.297,0,81.306
Guadalupe,509,4.748,0,0.445,0,0,94.807
Marco,4,33.828,1.78,1.335,0,0,63.056
Shari,674,95.252,2.077,1.335,0,0.297,1.039
Bernadette,672,75,8.929,6.845,0.298,0.446,8.482
Luke,1,94.048,0.595,4.167,0.149,0.149,0.893
Kelley,628,97.91,1.045,0.597,0.299,0,0.149
Trevor,2,92.204,5.697,0.9,0,0.3,0.9
Jana,666,96.096,1.351,0.15,0.601,0.15,1.652
Enrique,3,6.383,0,4.255,0,0,89.362
Cassandra,653,75.725,20,1.527,0,0,2.748
Annie,654,44.954,30.887,20.031,0.153,0.459,3.517
Evan,13,94.931,1.229,1.997,0,0.154,1.69
Juanita,637,54.954,19.659,2.477,0.31,0.774,21.827
Adrienne,637,83.385,12.733,1.553,0.155,0.155,2.019
Katrina,636,81.918,13.522,1.572,0.157,0.786,2.044
Maryann,636,95.912,0.786,1.258,0.157,0.157,1.73
Melody,634,89.748,2.997,3.785,0.473,0,2.997
Doreen,633,89.415,5.213,2.054,0.316,0.316,2.686
Colin,4,94.462,3.006,2.057,0,0.158,0.316
Janis,631,93.661,2.853,2.694,0,0.158,0.634
Edith,624,69.551,9.455,4.006,0.16,0.16,16.667
Gwendolyn,622,54.18,43.087,1.125,0,0.482,1.125
Priscilla,617,70.323,11.452,6.29,0.161,0.161,11.613
Leigh,586,96.602,1.456,1.294,0.162,0,0.485
Aimee,611,93.453,0.327,3.11,0.164,0.164,2.782
Alma,597,31.588,7.201,5.074,0,0,56.137
Gerardo,3,8.458,0,5.307,0,0,86.235
Irma,591,20.3,3.827,2.163,0,0,73.71
Andre,4,56.928,33.723,3.339,0.167,0.334,5.509
Bethany,597,96.995,1.169,0.668,0.167,0.334,0.668
Derrick,2,55.351,35.117,5.686,0.502,0.334,3.01
Leticia,589,16.89,1.338,6.187,0,0.334,75.251
Margarita,584,22.241,1.171,3.512,0.167,0,72.91
Mildred,597,69.179,17.923,4.69,0.168,0.335,7.705
Tricia,596,92.282,3.02,2.181,0.168,0.336,2.013
Clayton,2,93.613,2.689,2.689,0.336,0.336,0.336
Lucy,587,68.908,5.378,9.748,0.672,0,15.294
Perry,26,88.571,7.059,2.857,0,0.168,1.345
Ken,20,71.695,1.356,26.102,0,0,0.847
Byron,2,77.419,11.375,4.075,0.17,0,6.961
Laurel,579,96.2,1.554,1.036,0.345,0.345,0.518
Dominic,12,89.199,1.568,4.355,0,0,4.878
Ernesto,6,7.666,0.871,13.763,0,0,77.7
Nora,568,68.586,3.839,7.155,0,0.349,20.07
Brittany,567,95.079,3.339,0.879,0,0,0.703
Blake,26,97.002,1.058,1.235,0,0,0.705
Noel,171,62.367,4.24,13.604,0.177,0.177,19.435
Meghan,563,98.407,0,0.354,0,0,1.239
Georgia,563,86.323,9.236,0.888,0.355,0,3.197
Roxanne,561,85.74,6.239,3.209,0.357,0,4.456
Darin,12,95.707,1.431,1.789,0.179,0.537,0.358
Marina,555,68.157,0.358,5.725,0.179,0.179,25.403
Patti,558,96.595,0.538,1.971,0.179,0,0.717
Silvia,557,23.698,1.257,1.077,0.359,0,73.609
Andy,7,52.793,1.622,38.559,0.721,0,6.306
Cameron,25,94.937,2.532,1.627,0.362,0,0.542
Rosemarie,552,81.884,3.261,6.341,0.543,0,7.971
Lynette,551,87.114,7.26,3.448,0,0,2.178
Tami,551,96.37,0.726,1.089,0,0.181,1.633
Maurice,4,63.636,31.091,1.818,0,0,3.455
Sandy,511,70.492,2.186,19.49,0,0.546,7.286
Janine,548,94.343,3.285,1.277,0,0.182,0.912
Belinda,533,70.295,14.207,4.613,0,0.738,10.148
Cristina,533,50.649,1.299,10.946,0,0.186,36.92
Brandi,536,90.875,5.773,0.372,0,0.372,2.607
Candice,534,86.778,6.145,3.724,0.186,0.559,2.607
Christie,534,93.258,2.434,2.06,0,0,2.247
Emma,530,54.511,14.098,6.203,0.752,0,24.436
Mathew,2,85.633,0.567,11.909,0.189,0.189,1.512
Marshall,6,90.684,6.084,1.711,0.19,0.19,1.141
Brendan,2,97.901,0.191,0.954,0.191,0,0.763
Therese,524,95.229,0.763,2.29,0,0.573,1.145
Sabrina,520,75.335,14.34,4.015,0.382,0.191,5.736
Stacie,515,95,2.308,0.962,0,0,1.731
Luz,500,9.827,0.193,7.322,0.193,0,82.466
Kellie,514,95.946,1.544,0.965,0.386,0.386,0.772
Brandy,508,90.716,3.482,0.967,0.387,0.967,3.482
Ramona,517,64.41,6.576,3.868,0.193,0.193,24.758
Lonnie,24,87.403,10.465,0.775,0.388,0.194,0.775
Ali,211,72.763,4.28,19.455,0.973,0.584,1.946
Cathleen,512,97.852,0,0.391,0,0.195,1.563
Kirsten,508,98.63,0.196,0.391,0.196,0,0.587
Rodolfo,5,7.466,0,14.735,0,0.393,77.407
Kerri,500,97.835,0.591,0.591,0,0,0.984
Ruby,496,53.057,24.063,12.623,0.394,0,9.862
Antoinette,505,76.238,15.446,1.584,0.198,0.594,5.941
Florence,505,75.248,13.861,8.515,0.396,0,1.98
Patsy,505,90.693,5.347,1.584,0.594,0,1.782
Alexandra,500,85.516,1.19,1.984,0.198,0.397,10.714
Vicky,482,84.325,1.587,9.325,0.198,0.397,4.167
Betsy,503,91.451,1.59,2.783,0.199,0,3.976
Mindy,501,91.218,0.2,6.587,0.2,0,1.796
Misty,501,96.407,1.796,0.2,0.399,0.2,0.998
Marla,499,92.184,3.808,1.202,0,0.401,2.405
Susanne,498,97.992,0.201,0.803,0,0,1.004
Cody,7,96.781,1.207,1.006,0.201,0.201,0.604
Jeremiah,1,92.339,4.032,1.411,0,0.403,1.815
Sonya,494,71.862,18.219,2.632,0,0.81,6.478
Dina,484,84.584,2.231,2.84,0.406,0,9.939
Loren,315,94.726,1.623,1.42,0.203,0.203,1.826
Laurence,40,93.279,3.462,2.24,0.204,0,0.815
Adriana,484,35.992,0.818,0.613,0.204,0,62.372
Blanca,481,7.975,0.204,0.613,0,0,91.207
Dwayne,4,74.795,23.156,0.82,0.41,0,0.82
Naomi,484,75.82,7.992,8.197,0.41,0.205,7.377
Reginald,3,31.417,63.655,2.669,0,0.411,1.848
Angelo,7,84.774,3.086,1.44,0.206,0,10.494
Jo,453,93.827,2.675,1.44,0.412,0.206,1.44
Andres,5,12.656,0.415,2.905,0.207,0,83.817
Gustavo,3,9.129,0.207,0.415,0,0,90.249
Julian,11,53.222,8.108,5.405,0,0.416,32.848
Dianna,479,88.1,5.428,1.044,0.209,0.209,5.01
Kristie,479,94.363,1.253,2.923,0.209,0.209,1.044
Rochelle,479,83.716,12.944,1.879,0,0,1.461
Ginger,478,94.77,2.092,1.674,0.628,0.209,0.628
Whitney,470,95.388,2.516,1.258,0.21,0,0.629
Garrett,1,92.437,2.311,3.782,0.21,0,1.261
Delores,474,68.776,27.004,0,0.844,0.633,2.743
Cara,473,95.56,2.326,0.846,0,0.634,0.634
Paulette,472,79.025,16.102,2.119,0.847,0.424,1.483
Kendra,467,91.064,7.234,0.638,0.213,0.426,0.426
Kris,130,92.934,0.428,5.139,0,0.214,1.285
Rachael,460,91.126,2.165,1.082,0.216,0.216,5.195
Debora,461,91.323,4.989,0.651,0,0.434,2.603
Janelle,461,91.974,3.688,1.735,0.217,0,2.386
Lucille,461,81.562,9.328,1.952,0.217,0,6.941
Edna,460,61.087,12.609,13.478,0.435,0.435,11.957
Kimberley,459,91.503,5.447,1.089,0,0.436,1.525
Monique,454,62.882,24.017,3.712,0,1.092,8.297
Billie,354,89.912,5.921,1.096,0.219,0.658,2.193
Terrance,4,81.579,15.132,2.412,0,0.439,0.439
Angelica,449,24.724,0.442,3.311,0.221,0,71.302
Omar,2,21.854,7.506,5.74,0,0.442,64.459
Alexis,396,77.655,5.088,2.876,0,0.221,14.159
Randal,17,95.344,1.109,1.996,0.443,0,1.109
Patrice,431,85.333,13.111,0.222,0,0,1.333
Olivia,447,47.661,6.682,7.795,0.445,0.223,37.194
Elisabeth,448,96.205,0.223,0.67,0.223,0,2.679
Felicia,446,56.027,33.259,2.455,0.446,0.223,7.589
Gladys,446,41.704,18.834,5.381,0,0,34.081
Jessie,209,61.798,17.079,11.011,0.225,0.225,9.663
Kristopher,2,96.404,1.124,0.899,0.225,0,1.348
Lana,445,93.708,2.472,2.697,0,0.225,0.899
Lucas,1,90.315,0.225,1.577,0.225,0,7.658
Cheri,442,95.701,2.715,0.679,0,0,0.905
Amelia,439,61.731,5.467,10.706,0,0,22.096
Bertha,439,25.285,12.073,0.911,0.228,0,61.503
Yvette,436,53.986,21.412,1.595,0.228,0,22.779
Isaac,1,52.283,16.21,5.708,0.457,0.228,25.114
Lesley,413,91.324,3.425,2.283,0.457,0.457,2.055
Young,135,2.746,0.229,96.796,0,0.229,0
Drew,18,97.706,0.459,0,0,0,1.835
Pablo,4,7.816,0.23,5.977,0,0.23,85.747
Jennie,433,79.908,2.54,9.931,0.462,0.462,6.697
Spencer,16,88.915,6.005,4.619,0.231,0,0.231
Darla,432,96.759,1.389,0.463,0,0,1.389
Isabel,421,33.875,0.696,4.64,0.232,0,60.557
Clara,425,60.233,14.884,4.651,0,0,20.233
Jeannette,427,84.075,4.45,1.874,0.234,0,9.368
Stefanie,426,93.662,2.347,1.878,0,0.235,1.878
Cary,97,90.78,2.128,4.965,0,0.709,1.418
Jayne,423,95.508,0.473,2.128,0,0.709,1.182
Kate,422,93.365,2.844,3.081,0,0,0.711
Lora,421,94.537,2.85,0.475,0.475,0.238,1.425
Abigail,415,81.579,1.435,4.785,0,0,12.201
Bret,3,98.321,1.199,0,0.24,0,0.24
Morgan,360,93.51,1.683,3.846,0.24,0,0.721
Abraham,1,47.7,7.748,12.349,1.453,0,30.751
Nadine,411,81.752,11.192,4.623,0.243,0.487,1.703
Nichole,408,87.805,9.512,0.488,0,0.488,1.707
Vera,410,74.634,17.561,4.146,0.244,0.244,3.171
Francine,409,86.308,8.802,1.222,0.244,0.489,2.934
Bobbie,355,80.835,15.725,0.491,0.737,0.491,1.72
Sidney,146,81.572,13.268,3.931,0.246,0,0.983
Sonja,407,85.995,11.057,1.229,0.246,0.246,1.229
Jimmie,17,78.818,17.488,1.232,0,0.246,2.217
Elisa,404,65.842,1.98,6.436,0.248,0,25.495
Trisha,404,95.05,1.238,1.485,0.248,0,1.98
Shawna,400,95.025,1.99,0.746,0.498,0,1.741
Cherie,401,93.017,2.244,1.995,0,0,2.743
Keri,395,97.5,0.5,0.75,0,0.25,1
Hong,281,1.508,0,97.739,0,0.251,0.503
Thelma,395,55.696,21.266,8.608,0,0.506,13.924
Austin,7,89.086,5.076,5.076,0,0.508,0.254
Hannah,392,81.726,3.553,12.944,0.254,0.254,1.269
Jeannie,393,82.952,1.272,10.941,0,0.254,4.58
Leanne,393,95.929,0.254,1.527,0.254,0.254,1.781
Mona,392,75.51,6.378,13.52,0,0.255,4.337
Ronda,392,95.918,2.806,0,0,0.255,1.02
Stella,392,57.653,12.755,14.796,0.255,1.276,13.265
Ingrid,391,73.657,8.951,3.581,0,0.767,13.043
Raquel,384,32.308,4.615,5.897,0,0.513,56.667
Denis,43,91.003,2.057,2.828,0.257,0,3.856
Lorena,384,26.289,0.515,1.546,0.515,0,71.134
Celeste,387,83.463,5.943,4.393,0.258,0,5.943
Corinne,387,94.057,1.55,2.584,0,0,1.809
Rebekah,385,96.382,1.034,1.034,0,0,1.55
Dora,386,38.86,7.772,4.663,0.259,0,48.446
Sherrie,386,90.933,6.218,1.295,0.259,0,1.295
Camille,383,87.532,6.753,2.338,0,0.26,3.117
Dena,385,93.766,3.377,1.039,0.26,0,1.558
Faith,381,88.021,5.99,3.385,0.521,0.26,1.823
Lourdes,373,20.573,1.563,15.625,0,0.26,61.979
Tracie,372,90.339,6.789,1.567,0,0.261,1.044
Juana,372,10.733,1.571,1.309,0,0,86.387
Joni,363,94.226,2.1,2.625,0,0,1.05
Hilda,380,40,3.947,2.368,0,0.526,53.158
Angie,379,77.573,2.639,9.499,0,0,10.29
Gwen,376,92.287,3.191,2.926,0.266,0.266,1.064
Hugo,4,17.021,0,1.596,0,0,81.383
Christa,375,98.133,1.067,0,0,0,0.8
Marta,375,55.733,0.8,0,0.533,0,42.933
Paige,373,96.8,1.067,1.333,0,0.267,0.533
Nicolas,1,51.872,1.337,2.674,0,0,44.118
Thanh,106,1.34,0,98.123,0,0.268,0.268
Natasha,371,68.817,23.387,3.226,0.269,0.269,4.032
Jeanine,371,93.531,5.391,0.539,0,0.27,0.27
Katharine,370,97.027,0.811,1.351,0,0.541,0.27
Iris,364,53.388,10.569,7.588,0.542,0.542,27.371
Beatrice,368,61.957,19.293,3.804,0.815,0,14.13
Charlie,66,54.372,23.224,15.027,0.273,0,7.104
Johanna,359,83.791,2.473,4.121,0.275,0.275,9.066
Rosalie,364,83.516,1.648,3.846,0.549,0,10.44
Rogelio,3,3.306,0,15.978,0,0,80.716
Jenna,359,95.833,0.833,1.389,0,0,1.944
Jodie,328,96.927,0.838,1.955,0,0,0.279
Carey,144,96.348,1.685,1.685,0,0,0.281
Celia,353,51.275,2.833,4.816,0,0.283,40.793
Agnes,352,67.898,10.795,17.614,0.568,0,3.125
Jaclyn,350,95.739,0.852,1.705,0.568,0,1.136
Jocelyn,346,62.751,10.888,22.35,0,0.573,3.438
Kenny,4,54.885,4.023,37.356,0.287,0.575,2.874
Roman,3,72.965,1.163,1.163,0.291,0.291,24.128
Ira,28,88.27,9.677,0.88,0.293,0,0.88
Mandy,341,89.443,0.587,7.038,0.293,0,2.639
Marguerite,340,87.647,7.059,1.471,0.882,0.294,2.647
Stewart,8,93.824,2.353,2.647,0,0,1.176
Lucia,331,46.608,2.36,7.375,0,0,43.658
Van,51,46.313,5.015,46.608,0,0.295,1.77
Alisa,338,86.686,7.396,3.846,0,0,2.071
Marisa,337,82.196,2.374,2.671,0,0,12.76
Staci,334,95.21,1.796,1.796,0,0,1.198
Maxine,333,70.571,24.324,1.802,0.601,0,2.703
Rolando,4,9.063,0,24.471,0,0,66.465
Darcy,301,96.97,0.606,0.303,0.909,0,1.212
Lorna,330,74.242,11.212,12.424,0.606,0.303,1.212
Rachelle,330,91.515,2.424,2.424,0,0,3.636
Desiree,327,71.429,12.462,3.343,0.304,0.912,11.55
Faye,329,81.459,10.638,6.687,0.304,0,0.912
Abel,3,12.844,2.141,2.446,0,0,82.569
Myrna,327,59.939,4.281,16.82,0,0.917,18.043
Cecil,6,79.141,17.485,1.534,0,0.307,1.534
Taylor,171,95.399,1.227,1.84,0,0,1.534
Gale,188,89.538,6.462,2.462,0.308,0,1.231
Julianne,325,96,0.615,2.769,0.308,0,0.308
Jillian,322,95.679,1.543,1.543,0,0,1.235
Toby,26,92.901,2.778,2.16,0.309,0,1.852
Devin,58,89.164,5.882,3.406,0.31,0,1.238
Janette,318,83.282,3.096,4.025,0,0,9.598
Lara,318,95.975,0.619,0.929,0.31,0,2.167
Myra,322,76.708,9.627,6.832,0.311,0,6.522
Alyssa,320,91.9,0.312,2.804,0,0.312,4.673
Jeri,307,94.704,1.558,1.558,0.312,0,1.869
Elise,320,93.75,3.438,1.25,0.313,0.313,0.938
Erick,5,61.875,4.063,3.75,0.313,0,30
Bernice,308,65.204,26.332,2.508,0,0,5.956
Marcos,2,11.599,0.94,1.881,0,0.313,85.266
Margie,319,80.878,11.599,2.194,0,0,5.329
Wilma,319,75.549,13.166,6.583,0.313,0,4.389
Wilson,6,41.509,9.119,25.786,0,0.314,23.27
Trudy,314,93.949,3.503,1.592,0,0,0.955
Marcella,313,84.345,6.39,1.597,0,0,7.668
Shelby,284,92.971,5.112,0.319,0,0.319,1.278
Irina,312,95.833,0,1.923,0,0,2.244
Stephan,2,95.513,2.244,0.962,0.321,0,0.962
Rudy,9,42.581,3.226,10,0.645,0.323,43.226
Bonita,309,86.084,11.65,0.971,0,0,1.294
Marcy,309,96.117,0.971,0.324,0,0,2.589
Rosario,242,22.078,0,17.532,0,0,60.39
Trina,308,76.623,15.909,3.247,0.325,0.325,3.571
Lucinda,306,89.542,4.575,2.288,0,0.327,3.268
Madeline,304,85.621,5.556,2.288,0,0.654,5.882
Johnnie,42,59.211,36.184,0.329,0.658,0.329,3.289
Orlando,1,12.829,9.539,8.553,0.658,0.329,68.092
Jeannine,302,97.351,1.987,0.662,0,0,0
Genevieve,301,81.728,3.654,5.316,0.997,0,8.306
Karyn,301,95.349,1.661,2.658,0,0,0.332
Nikki,289,82.724,6.312,5.98,0.664,0,4.319
Noreen,301,90.698,1.661,5.98,0.332,0,1.329
Li,184,1.333,0,98,0,0,0.667
Randi,293,95.973,2.349,0.336,0,0,1.342
Delia,296,31.081,3.041,10.135,0,0.338,55.405
Hope,296,83.446,9.797,1.014,0,0,5.743
Emmanuel,1,28.475,27.458,19.322,0,0,24.746
Joey,17,77.627,2.373,11.864,0,0,8.136
Marty,28,93.559,3.39,0.678,0,0.339,2.034
Gabriela,290,36.395,0.34,0,0.34,0.34,62.585
Malcolm,1,86.054,12.245,1.701,0,0,0
Sheldon,8,85.714,10.544,3.401,0,0,0.34
Angelina,292,50.342,3.425,10.959,0.685,0.342,34.247
Elsa,291,32.99,4.124,6.529,0.344,0,56.014
Susana,286,21.993,1.031,8.935,0,0,68.041
Saul,3,28.621,1.379,0,0,0,70
Harriet,289,83.737,11.419,3.806,0,0.346,0.692
Janie,289,74.394,10.727,4.844,1.038,0,8.997
Shauna,288,92.361,6.25,1.042,0,0,0.347
Lena,287,74.216,11.498,9.408,0.697,0,4.181
Josefina,285,8.772,0.351,16.14,0,0.351,74.386
Monika,285,87.368,1.404,8.772,0.351,0.351,1.754
Patty,284,88.732,1.761,8.099,0.352,0,1.056
Hazel,283,67.491,20.848,7.774,0.353,1.767,1.767
Israel,5,22.968,2.827,1.413,0.353,0,72.438
Jolene,283,93.993,1.413,2.12,0.353,0,2.12
Margo,283,91.519,5.654,0,0,0,2.827
Micah,42,93.972,3.191,2.128,0,0,0.709
Mercedes,277,24.911,4.27,7.117,0,0,63.701
Rickey,4,84.698,13.879,0.712,0,0.356,0.356
Tammie,281,86.477,9.253,2.135,0.356,0,1.779
Hilary,278,98.214,0.357,0.714,0.357,0.357,0
Helene,279,94.265,2.151,2.509,0,0,1.075
Nanette,279,88.172,2.867,6.452,0,0,2.509
Ethel,278,60.791,28.777,5.036,0.719,0.36,4.317
Lorenzo,1,21.3,18.773,6.137,0.361,0,53.43
Jin,130,4,0,95.273,0,0,0.727
Caryn,274,96.715,0.73,1.095,0,0.365,1.095
Jenifer,274,97.08,1.46,0,0.365,0,1.095
Antonia,247,42.491,5.495,3.663,0.733,0.366,47.253
Ida,273,64.103,15.018,6.593,0.733,0.366,13.187
Graham,2,97.426,1.838,0.368,0.368,0,0
Blair,168,97.048,2.214,0.369,0,0,0.369
Leann,271,92.62,1.107,2.214,0.738,0.369,2.952
Lorie,269,91.822,3.717,1.487,0,0.372,2.602
Marissa,266,76.119,2.612,9.701,0,0.373,11.194
Preston,1,85.075,10.448,2.985,0.746,0.373,0.373
Beatriz,267,16.479,0.749,3.745,0,0,79.026
Sophia,265,56.18,14.232,17.228,0,0,12.36
Marci,266,95.113,1.128,1.128,0,0.376,2.256
Daisy,262,29.057,10.943,22.264,0,0.755,36.981
Lea,264,88.258,1.515,7.955,0,0,2.273
Noah,1,92.045,2.273,3.409,0.379,0.379,1.515
Abby,262,94.656,1.527,2.29,0,0,1.527
Chelsea,259,95,1.154,2.308,0,0,1.538
Christi,259,96.525,0,1.544,0.386,0,1.544
Penelope,259,94.595,1.544,2.317,0.386,0.386,0.772
Deanne,258,96.899,0.388,1.938,0.388,0,0.388
Lily,258,30.233,1.163,60.465,0,0.388,7.752
Maribel,254,12.403,0,6.202,0,0,81.395
Ethan,0,94.163,0.389,3.502,0,0.389,1.556
Leonardo,2,21.401,0.389,12.84,0,0,65.37
Forrest,2,95.313,3.125,1.172,0,0,0.391
Graciela,248,14.063,0.391,0,0,0,85.547
Allyson,253,96.078,3.137,0.784,0,0,0
Jonathon,1,95.686,0.784,1.176,0,0,2.353
Colette,254,90.945,7.48,0.787,0,0.394,0.394
Dixie,253,96.443,1.581,0.395,0.395,0,1.186
Kayla,251,92.857,1.984,3.571,0,0,1.587
Kendall,106,91.235,6.375,1.594,0,0,0.797
Dominick,4,94.8,1.2,1.6,0,0.4,2
Sondra,250,90.8,7.2,1.6,0,0,0.4
Leland,4,91.165,2.41,6.024,0,0,0.402
Rory,19,93.145,3.226,1.613,0,0,2.016
Pierre,4,59.919,28.745,6.073,0.405,0.81,4.049
Robbie,48,87.854,10.931,0.405,0,0,0.81
Tania,240,69.796,2.857,4.898,0,0,22.449
Donnie,6,83.197,13.115,2.049,0.82,0,0.82
Wendi,244,96.721,0.41,1.639,0,0,1.23
Carolina,240,23.967,1.24,9.917,0,0,64.876
Kimberlee,242,95.868,0.413,2.066,0.413,0,1.24
Marcie,242,94.215,0.826,2.066,0,0,2.893
Deana,240,93.75,3.333,0.833,0,0,2.083
Heath,2,97.5,1.25,0.417,0.417,0.417,0
Elvira,239,30.962,3.766,14.644,0,0.418,50.209
Shana,236,90.795,6.276,1.674,0.418,0,0.837
Ming,66,1.681,0,97.059,0,0.42,0.84
Ella,237,67.511,25.738,3.797,1.266,0,1.688
Bryce,3,95.763,0.847,2.542,0,0,0.847
Clare,236,94.492,1.271,2.542,0,0.424,1.271
Caleb,0,96.17,0.426,0.851,0.426,0,2.128
Mayra,230,11.489,0.426,0,0.426,0,87.66
Magdalena,234,46.154,0.427,6.838,0,0.427,46.154
Kelvin,1,28.448,40.517,25.431,0.431,0,5.172
Ty,4,83.478,1.739,13.913,0.435,0,0.435
Dee,116,89.868,2.203,3.524,0.441,0.441,3.524
Mari,227,86.344,2.203,7.489,0,0,3.965
Yu,125,2.203,0,97.357,0,0,0.441
Eugenia,226,70.796,6.195,4.425,0,0,18.584
Min,108,1.327,0,98.673,0,0,0
Summer,226,94.69,2.655,1.77,0,0,0.885
Natalia,225,72.889,2.222,2.222,0.444,0,22.222
Alissa,224,95.536,1.786,0.893,0.446,0,1.339
Cecelia,224,82.143,10.268,2.232,0,0,5.357
Chi,149,2.679,0,97.321,0,0,0
Maura,224,88.839,0,1.339,0,0.446,9.375
Miranda,222,84.305,5.83,5.381,0,0,4.484
Phuong,179,2.242,0,96.861,0,0.897,0
Eunice,222,43.694,22.523,21.622,0.901,0,11.261
Polly,222,92.793,1.351,4.955,0,0,0.901
Damian,2,72.851,7.24,1.81,0,0,18.1
Elsie,221,66.968,14.027,6.787,0.905,0.452,10.86
Helena,221,75.113,5.882,11.765,0.905,0,6.335
Maggie,221,64.253,8.145,21.719,0,0,5.882
Amie,220,92.727,3.636,2.273,0,0,1.364
Julius,1,53.881,27.397,10.959,0.457,0.457,6.849
Deirdre,217,93.088,6.452,0,0,0,0.461
Jami,210,97.696,1.382,0.461,0,0,0.461
Martina,217,63.594,4.147,1.843,0,0,30.415
Krystal,214,80.93,12.558,0.465,0.465,0.465,5.116
May,194,27.442,2.791,68.372,0,0,1.395
Aida,214,37.85,0.935,15.421,0,0,45.794
Freddie,4,44.393,36.449,5.607,0,0.935,12.617
Alisha,213,84.977,10.329,0.469,0.469,0.469,3.286
Dung,66,2.347,0,96.714,0,0.469,0.469
Thuy,212,4.245,0.472,94.811,0,0,0.472
Lorrie,211,95.735,0.948,1.422,0,0,1.896
Shanna,211,93.839,1.896,1.896,0.948,0,1.422
Dallas,31,93.81,5.238,0.476,0,0,0.476
Svetlana,210,98.571,0,1.429,0,0,0
Esperanza,209,8.134,0.478,7.177,0,0,84.211
Juliana,209,70.335,3.828,11.483,0,0,14.354
Justine,193,86.058,6.731,5.769,0.481,0,0.962
Suzette,208,82.212,7.692,4.327,0.481,0,5.288
Candy,201,86.473,2.899,4.831,0.483,0,5.314
Devon,67,85.024,11.111,1.449,0,0,2.415
Lauri,207,98.551,0.483,0,0,0,0.966
Dane,1,95.146,0.971,2.427,0.485,0,0.971
Karina,204,41.262,1.942,1.456,0,0.485,54.854
Kathie,206,91.262,0.971,5.34,0,0,2.427
Luann,206,98.058,0,0.971,0,0,0.971
Nadia,204,66.99,8.252,12.136,0.485,0.971,11.165
Rosanne,206,94.175,0.971,0.485,0,0,4.369
Terrie,206,92.718,4.369,0.971,0,0.485,1.456
Lou,68,90.732,3.415,3.902,0.488,0,1.463
Aurora,204,25.98,2.451,20.588,0,0,50.98
Daphne,204,67.647,18.137,11.765,0,0.49,1.961
Blaine,11,97.537,1.478,0.493,0.493,0,0
Susie,203,57.635,11.823,20.197,0.493,0,9.852
Brady,6,93.069,3.96,1.485,0,0,1.485
Dylan,3,94.059,1.485,3.465,0,0,0.99
Lilia,202,26.238,1.485,15.347,0,0.495,56.436
Eli,2,81.095,5.97,1.99,0,0,10.945
Elliott,3,82.587,12.438,3.483,0.498,0,0.995
Juliet,201,69.652,11.94,12.935,0.498,0,4.975
Lidia,201,38.806,0.995,2.488,0,0,57.711
Santos,6,2.985,0,0.995,0,0,96.02
Caitlin,199,97.5,0.5,2,0,0,0
Teresita,200,18.5,1,60,0.5,0.5,19.5
Ursula,200,83,9,1.5,0,0.5,6
Ada,199,53.266,7.035,8.543,0.503,0,30.653
Gabrielle,197,89.95,5.528,0.503,0.503,1.005,2.513
Diego,1,15.152,0,1.01,0,0.505,83.333
Francisca,198,7.576,4.04,5.556,0,0,82.828
Hillary,198,96.97,0.505,1.01,0.505,0,1.01
Lina,198,50,1.515,28.283,0,0,20.202
Mara,198,85.354,1.01,2.525,0.505,0,10.606
Pearl,197,66.497,16.244,10.152,0,0,7.107
Aubrey,161,84.184,10.714,3.061,0.51,0,1.531
Janna,196,95.408,1.02,1.02,0.51,1.531,0.51
Susanna,196,79.082,0,11.735,0,0,9.184
Cari,195,97.436,0,0.513,0,0,2.051
Emilio,1,21.026,1.026,3.077,0,0.513,74.359
Mickey,19,87.179,5.128,4.615,0.513,0,2.564
Roseann,195,96.41,2.051,0.513,0,0,1.026
Tamra,195,96.923,2.051,0.513,0,0,0.513
Chandra,194,57.216,12.371,28.866,0.515,0,1.031
Adele,193,93.782,2.591,2.591,0,0.518,0.518
Alyson,193,96.373,1.554,1.036,0,0,1.036
Coleen,193,94.301,2.591,1.554,0.518,0,1.036
Tabitha,193,84.974,9.326,1.554,0.518,0.518,3.109
Pam,192,92.708,2.604,2.604,0,0,2.083
Ying,121,3.125,0,96.354,0,0.521,0
Araceli,187,8.901,0,5.759,0.524,0,84.817
Carroll,51,93.717,4.188,1.047,0.524,0,0.524
Elliot,2,85.34,6.283,3.141,0,0,5.236
Gerry,16,85.864,5.236,4.188,0,0,4.712
Audra,190,87.895,6.842,0,0.526,0,4.737
Daniela,187,81.053,0.526,0.526,0,0,17.895
Marybeth,190,98.421,0.526,0,0,0,1.053
Annmarie,188,94.681,3.191,0.532,0,0,1.596
Mei,188,3.723,0,94.681,0,0.532,1.064
Sofia,188,41.489,1.064,7.979,0,0.532,48.936
Bryant,0,73.262,15.508,6.952,0,0,4.278
Aileen,186,65.591,2.151,22.581,0,0.538,9.14
Ariel,167,45.699,2.151,11.29,0,0,40.86
Noelle,186,93.548,2.688,2.151,0.538,0,1.075
